OrderDate	Ref	DeliveryDate	OrderQty	DeliveryQty	LokadNetAmount	IsClosed	PONumber
2020-04-04	14113811	2020-04-07	2	2	27	true	P-0290100103
2020-04-04	14262733	2020-04-28	5	5	72	true	P-0290100103
2020-04-04	14339722	2020-05-21	5	5	146	true	P-0290100103
2020-04-04	14404386	2020-06-01	3	3	140	true	P-0290100103
2020-04-04	14523293	2020-05-12	2	2	22	true	P-0290100103
2020-04-04	14548487	2020-05-26	2	2	30	true	P-0290100103
2020-04-04	14789055	2020-05-09	5	5	78	true	P-0290100106
2020-04-04	14789055	2020-05-02	15	15	283	true	P-0290100106
2020-04-04	14802650	2020-05-13	9	9	288	true	P-0290100084
2020-04-04	14802650	2020-05-04	9	9	288	true	P-0290100084
2020-04-04	14820865	2020-05-18	18	18	257	true	P-0290100103
2020-04-04	14820865	2020-04-24	31	31	454	true	P-0290100103
2020-04-04	14895172	2020-05-02	5	5	98	true	P-0290100104
2020-04-04	14901389	2020-05-14	54	31	1398	true	P-0290100104
2020-04-04	14993287	2020-06-03	5	5	365	true	P-0290100084
2020-04-04	15092233	2020-04-30	2	2	6	true	P-0290100103
2020-04-04	15092233	2020-05-04	5	5	17	true	P-0290100103
2020-04-04	15092233	2020-05-15	2	2	6	true	P-0290100103
2020-04-04	15149291	2020-05-04	108	108	2234	true	P-0290100104
2020-04-04	15149291	2020-04-19	188	188	3909	true	P-0290100104
2020-04-04	15343952	2020-04-26	25	25	461	true	P-0290100104
2020-04-04	15343952	2020-04-23	7	7	128	true	P-0290100104
2020-04-04	15416092	2020-05-04	2	2	25	true	P-0290100101
2020-04-04	15431986	2020-04-19	13	13	123	true	P-0290100104
2020-04-04	15519926	2020-04-22	9	9	356	true	P-0290100104
2020-04-04	15519926	2020-04-22	5	5	178	true	P-0290100104
2020-04-04	15808622	2020-04-19	2	2	48	true	P-0290100103
2020-04-04	15808622	2020-05-07	10	10	331	true	P-0290100103
2020-04-04	15880950	2020-05-20	46	46	1019	true	P-0290100101
2020-04-04	15880950	2020-04-26	37	37	810	true	P-0290100101
2020-04-04	15963625	2020-05-16	9	9	197	true	P-0290100101
2020-04-04	15963625	2020-05-03	21	21	492	true	P-0290100101
2020-04-04	15963625	2020-05-04	34	34	819	true	P-0290100101
2020-04-04	16018733	2020-04-22	21	21	340	true	P-0290100101
2020-04-04	16018733	2020-04-24	17	17	272	true	P-0290100101
2020-04-04	16075571	2020-04-29	13	13	91	true	P-0290100104
2020-04-04	16075571	2020-04-29	19	7	141	true	P-0290100104
2020-04-04	16089695	2020-04-20	215	215	616	true	P-0290100104
2020-04-04	16089695	2020-05-03	27	27	77	true	P-0290100104
2020-04-04	16187687	2020-04-23	3	3	32	true	P-0290100104
2020-04-04	16188573	2020-05-10	14	14	212	true	P-0290100106
2020-04-04	16239251	2020-04-15	33	33	623	true	P-0290100103
2020-04-04	16239251	2020-04-15	51	51	960	true	P-0290100103
2020-04-04	16277400	2020-04-30	20	20	364	true	P-0290100096
2020-04-04	16277400	2020-05-15	11	11	208	true	P-0290100096
2020-04-04	16363786	2020-04-12	3	3	47	true	P-0290100103
2020-04-04	16363786	2020-05-10	5	5	93	true	P-0290100103
2020-04-04	16401974	2020-04-27	5	5	157	true	P-0290100105
2020-04-04	16401974	2020-05-01	53	53	1717	true	P-0290100105
2020-04-04	16430058	2020-05-13	29	3	241	true	P-0290100105
2020-04-04	16430058	2020-04-23	56	56	461	true	P-0290100105
2020-04-04	16595101	2020-05-07	44	44	708	true	P-0290100106
2020-04-04	9952426	2020-05-09	6	3	288	true	P-0290100106
2020-04-04	9952426	2020-04-30	14	14	719	true	P-0290100106
2020-04-11	10014552	2020-05-12	54	54	325	true	P-0290800108
2020-04-11	10095232	2020-05-02	3	3	59	true	P-0290800107
2020-04-11	10099950	2020-04-28	2	2	37	true	P-0290800106
2020-04-11	10099950	2020-05-09	13	13	326	true	P-0290800106
2020-04-11	10132892	2020-06-02	2	2	51	true	P-0290800104
2020-04-11	10136626	2020-05-18	2	2	44	true	P-0290800108
2020-04-11	10255812	2020-04-26	22	22	140	true	P-0290800102
2020-04-11	10422793	2020-06-10	11	11	116	true	P-0290800102
2020-04-11	10422793	2020-05-13	10	10	102	true	P-0290800102
2020-04-11	10592438	2020-04-30	27	27	76	true	P-0290800106
2020-04-11	10595489	2020-05-15	6	6	167	true	P-0290800098
2020-04-11	10595489	2020-05-18	5	5	125	true	P-0290800098
2020-04-11	10678449	2020-05-07	15	15	399	true	P-0290800098
2020-04-11	10678449	2020-05-14	6	6	146	true	P-0290800098
2020-04-11	10764226	2020-05-07	5	5	58	true	P-0290800098
2020-04-11	10764226	2020-05-14	17	17	229	true	P-0290800098
2020-04-11	11045096	2020-05-11	3	3	81	true	P-0290800106
2020-04-11	11097836	2020-05-29	23	23	450	true	P-0290800098
2020-04-11	11481389	2020-05-26	13	13	135	true	P-0290800098
2020-04-11	11481389	2020-05-23	10	2	105	true	P-0290800098
2020-04-11	11635178	2020-05-17	27	27	201	true	P-0290800104
2020-04-11	11635178	2020-05-10	40	40	306	true	P-0290800104
2020-04-11	11711100	2020-05-30	8	8	83	true	P-0290800107
2020-04-11	11711150	2020-05-18	3	3	148	true	P-0290800085
2020-04-11	11711636	2020-05-08	15	8	293	true	P-0290800102
2020-04-11	11788268	2020-05-13	36	36	1874	true	P-0290800098
2020-04-11	11788268	2020-05-10	32	32	1624	true	P-0290800098
2020-04-11	11800905	2020-05-14	27	27	387	true	P-0290800107
2020-04-11	11800905	2020-05-01	20	20	282	true	P-0290800107
2020-04-11	11800905	2020-05-29	8	8	106	true	P-0290800107
2020-04-11	11914966	2020-05-09	5	5	113	true	P-0290800107
2020-04-11	11914966	2020-05-19	8	8	169	true	P-0290800107
2020-04-11	11929369	2020-05-02	8	8	52	true	P-0290800106
2020-04-11	11941800	2020-04-16	15	15	294	true	P-0290800104
2020-04-11	12401265	2020-04-23	24	24	95	true	P-0290800104
2020-04-11	12401265	2020-04-16	48	48	190	true	P-0290800104
2020-04-11	12407652	2020-06-06	15	15	163	true	P-0290800085
2020-04-11	12451991	2020-04-26	5	5	89	true	P-0290800102
2020-04-11	12564089	2020-05-10	5	5	102	true	P-0290800108
2020-04-11	12569093	2020-05-17	9	9	148	true	P-0290800107
2020-04-11	12569093	2020-05-19	9	9	148	true	P-0290800107
2020-04-11	12569093	2020-04-23	10	10	173	true	P-0290800107
2020-04-11	12572098	2020-04-28	2	2	44	true	P-0290800106
2020-04-11	12572752	2020-05-16	2	2	59	true	P-0290800108
2020-04-11	12703703	2020-05-07	9	9	102	true	P-0290800108
2020-04-11	12753764	2020-05-16	2	2	13	true	P-0290800108
2020-04-11	12768029	2020-05-18	10	10	141	true	P-0290800108
2020-04-11	12768029	2020-05-17	6	6	81	true	P-0290800108
2020-04-11	12787016	2020-05-16	2	2	44	true	P-0290800108
2020-04-11	12918171	2020-06-10	14	14	55	true	P-0290800104
2020-04-11	12956674	2020-05-08	3	3	145	true	P-0290800106
2020-04-11	13594853	2020-05-01	2	2	27	true	P-0290800104
2020-04-11	13693084	2020-04-27	27	27	21	true	P-0290800106
2020-04-11	13751180	2020-05-07	27	6	18	true	P-0290800106
2020-04-11	13985896	2020-05-01	3	3	100	true	P-0290800104
2020-04-11	14113811	2020-04-28	2	2	27	true	P-0290800104
2020-04-11	14262733	2020-04-14	2	2	24	true	P-0290800104
2020-04-11	14339722	2020-06-01	3	3	97	true	P-0290800104
2020-04-11	14404386	2020-05-23	7	7	348	true	P-0290800104
2020-04-11	14411646	2020-06-10	2	2	21	true	P-0290800104
2020-04-11	14693335	2020-05-04	3	3	78	true	P-0290800104
2020-04-11	14789055	2020-05-17	15	15	279	true	P-0290800108
2020-04-11	14789055	2020-05-17	9	9	152	true	P-0290800108
2020-04-11	14802650	2020-06-05	13	13	433	true	P-0290800085
2020-04-11	14802650	2020-05-21	2	2	49	true	P-0290800085
2020-04-11	14820865	2020-05-21	14	14	197	true	P-0290800104
2020-04-11	14820865	2020-05-12	10	10	138	true	P-0290800104
2020-04-11	14820865	2020-04-16	22	22	314	true	P-0290800104
2020-04-11	14895172	2020-05-01	2	2	32	true	P-0290800106
2020-04-11	14901389	2020-05-21	108	108	2731	true	P-0290800106
2020-04-11	14901389	2020-04-16	81	81	2048	true	P-0290800106
2020-04-11	14993287	2020-06-05	3	3	244	true	P-0290800085
2020-04-11	14993287	2020-04-30	5	5	366	true	P-0290800085
2020-04-11	15034737	2020-05-11	5	5	164	true	P-0290800106
2020-04-11	15092233	2020-05-24	3	3	11	true	P-0290800104
2020-04-11	15092233	2020-05-07	6	6	22	true	P-0290800104
2020-04-11	15149291	2020-05-11	81	81	1637	true	P-0290800106
2020-04-11	15343952	2020-04-29	34	34	625	true	P-0290800106
2020-04-11	15343952	2020-04-26	9	9	150	true	P-0290800106
2020-04-11	15416092	2020-04-23	7	7	122	true	P-0290800102
2020-04-11	15431986	2020-05-10	19	19	186	true	P-0290800106
2020-04-11	15519926	2020-04-28	10	10	405	true	P-0290800106
2020-04-11	15519926	2020-05-02	3	3	116	true	P-0290800106
2020-04-11	15519926	2020-05-08	10	10	405	true	P-0290800106
2020-04-11	15808622	2020-04-22	6	6	188	true	P-0290800104
2020-04-11	15808622	2020-05-02	9	9	282	true	P-0290800104
2020-04-11	15880950	2020-05-30	23	23	501	true	P-0290800102
2020-04-11	15880950	2020-05-10	14	14	295	true	P-0290800102
2020-04-11	15963625	2020-06-08	22	22	515	true	P-0290800102
2020-04-11	15963625	2020-06-10	33	2	773	true	P-0290800102
2020-04-11	16018733	2020-06-20	19	19	312	true	P-0290800102
2020-04-11	16075571	2020-04-27	10	2	69	true	P-0290800106
2020-04-11	16075571	2020-05-09	9	9	60	true	P-0290800106
2020-04-11	16089695	2020-05-09	591	591	1655	true	P-0290800106
2020-04-11	16187687	2020-05-10	22	22	245	true	P-0290800106
2020-04-11	16187687	2020-05-11	5	5	46	true	P-0290800106
2020-04-11	16239251	2020-06-10	51	51	955	true	P-0290800104
2020-04-11	16239251	2020-06-07	34	34	620	true	P-0290800104
2020-04-11	16277400	2020-05-23	21	21	381	true	P-0290800098
2020-04-11	16277400	2020-05-15	20	20	356	true	P-0290800098
2020-04-11	16363786	2020-05-21	5	5	92	true	P-0290800104
2020-04-11	16401974	2020-04-25	32	20	997	true	P-0290800107
2020-04-11	16430058	2020-05-08	34	34	276	true	P-0290800107
2020-04-11	16430058	2020-05-30	32	32	256	true	P-0290800107
2020-04-11	16595101	2020-05-03	17	17	271	true	P-0290800108
2020-04-11	16595101	2020-05-20	32	32	502	true	P-0290800108
2020-04-11	9952426	2020-05-14	17	17	850	true	P-0290800108
2020-04-11	9952426	2020-05-11	17	17	850	true	P-0290800108
2020-04-18	10095232	2020-06-04	3	3	59	true	P-0291500117
2020-04-18	10095232	2020-05-26	11	11	233	true	P-0291500117
2020-04-18	10099950	2020-05-17	3	3	73	true	P-0291500115
2020-04-18	10099950	2020-05-04	6	6	146	true	P-0291500115
2020-04-18	10132892	2020-06-15	2	2	51	true	P-0291500113
2020-04-18	10136626	2020-05-16	2	2	44	true	P-0291500112
2020-04-18	10255812	2020-06-22	14	14	88	true	P-0291500111
2020-04-18	10422793	2020-05-12	18	6	190	true	P-0291500111
2020-04-18	10592438	2020-05-03	54	54	152	true	P-0291500115
2020-04-18	10592438	2020-05-03	27	27	76	true	P-0291500115
2020-04-18	10595489	2020-06-02	9	9	250	true	P-0291500107
2020-04-18	10595489	2020-05-30	5	5	125	true	P-0291500107
2020-04-18	10678449	2020-05-22	7	7	182	true	P-0291500107
2020-04-18	10678449	2020-05-22	5	5	109	true	P-0291500107
2020-04-18	10764226	2020-05-27	6	6	77	true	P-0291500107
2020-04-18	10764226	2020-05-29	15	15	210	true	P-0291500107
2020-04-18	11045096	2020-05-11	2	2	41	true	P-0291500115
2020-04-18	11045096	2020-05-05	3	3	82	true	P-0291500115
2020-04-18	11045096	2020-05-10	5	5	122	true	P-0291500115
2020-04-18	11097836	2020-06-02	21	21	422	true	P-0291500107
2020-04-18	11481389	2020-05-13	21	3	224	true	P-0291500107
2020-04-18	11481389	2020-05-21	10	10	105	true	P-0291500107
2020-04-18	11481389	2020-06-07	12	12	120	true	P-0291500107
2020-04-18	11557472	2020-05-17	12	12	220	true	P-0291500107
2020-04-18	11635178	2020-05-19	28	28	208	true	P-0291500113
2020-04-18	11635178	2020-05-30	32	32	239	true	P-0291500113
2020-04-18	11635178	2020-05-05	21	21	156	true	P-0291500113
2020-04-18	11711100	2020-05-26	3	3	28	true	P-0291500117
2020-04-18	11711636	2020-05-19	17	12	342	true	P-0291500111
2020-04-18	11711636	2020-05-06	5	5	98	true	P-0291500111
2020-04-18	11788268	2020-06-02	17	17	873	true	P-0291500107
2020-04-18	11800905	2020-05-22	22	22	313	true	P-0291500117
2020-04-18	11800905	2020-06-06	17	17	244	true	P-0291500117
2020-04-18	11800905	2020-05-19	29	29	417	true	P-0291500117
2020-04-18	11914966	2020-04-29	17	17	388	true	P-0291500117
2020-04-18	11914966	2020-04-28	3	3	56	true	P-0291500117
2020-04-18	11929369	2020-05-08	5	5	35	true	P-0291500115
2020-04-18	11941800	2020-04-24	22	22	433	true	P-0291500113
2020-04-18	12401265	2020-04-25	72	72	281	true	P-0291500113
2020-04-18	12407652	2020-05-10	32	32	345	true	P-0291500078
2020-04-18	12451991	2020-05-06	3	3	45	true	P-0291500111
2020-04-18	12569093	2020-05-30	3	3	49	true	P-0291500117
2020-04-18	12569093	2020-04-30	5	5	74	true	P-0291500117
2020-04-18	12569093	2020-05-18	10	10	171	true	P-0291500117
2020-04-18	12572098	2020-05-13	7	7	218	true	P-0291500115
2020-04-18	12572752	2020-05-24	5	2	175	true	P-0291500112
2020-04-18	12703703	2020-05-14	6	6	68	true	P-0291500112
2020-04-18	12768029	2020-05-27	7	7	100	true	P-0291500112
2020-04-18	12768029	2020-05-17	3	2	40	true	P-0291500112
2020-04-18	12787016	2020-05-22	2	2	44	true	P-0291500112
2020-04-18	12918171	2020-04-26	14	14	54	true	P-0291500113
2020-04-18	12956674	2020-05-11	3	3	146	true	P-0291500115
2020-04-18	13107618	2020-05-18	2	2	56	true	P-0291500115
2020-04-18	13594853	2020-05-05	3	2	53	true	P-0291500113
2020-04-18	13693084	2020-05-06	27	27	21	true	P-0291500115
2020-04-18	13934616	2020-05-05	2	2	11	true	P-0291500113
2020-04-18	13944445	2020-05-20	3	3	94	true	P-0291500078
2020-04-18	13985896	2020-04-25	3	3	99	true	P-0291500113
2020-04-18	14113811	2020-06-01	3	3	52	true	P-0291500113
2020-04-18	14113811	2020-05-10	3	3	52	true	P-0291500113
2020-04-18	14245992	2020-06-04	2	2	14	true	P-0291500113
2020-04-18	14262733	2020-05-12	3	3	47	true	P-0291500113
2020-04-18	14404386	2020-06-08	5	5	206	true	P-0291500113
2020-04-18	14404386	2020-06-03	2	2	69	true	P-0291500113
2020-04-18	14411646	2020-04-20	5	5	60	true	P-0291500113
2020-04-18	14523293	2020-06-04	3	3	42	true	P-0291500113
2020-04-18	14693335	2020-06-02	5	5	115	true	P-0291500113
2020-04-18	14789055	2020-05-17	15	15	278	true	P-0291500112
2020-04-18	14789055	2020-05-15	7	7	127	true	P-0291500112
2020-04-18	14802650	2020-05-21	10	10	330	true	P-0291500078
2020-04-18	14820865	2020-06-09	6	6	78	true	P-0291500113
2020-04-18	14820865	2020-04-28	11	11	155	true	P-0291500113
2020-04-18	14820865	2020-05-01	5	5	58	true	P-0291500113
2020-04-18	14895172	2020-05-04	3	3	64	true	P-0291500115
2020-04-18	14901389	2020-04-23	108	108	2744	true	P-0291500115
2020-04-18	14901389	2020-05-28	135	49	3430	true	P-0291500115
2020-04-18	14901389	2020-05-28	27	27	686	true	P-0291500115
2020-04-18	14993287	2020-05-15	5	5	359	true	P-0291500078
2020-04-18	14993287	2020-05-21	2	2	120	true	P-0291500078
2020-04-18	15034737	2020-05-17	7	7	274	true	P-0291500115
2020-04-18	15063964	2020-05-14	27	27	21	true	P-0291500115
2020-04-18	15092233	2020-04-21	5	5	17	true	P-0291500113
2020-04-18	15092233	2020-05-12	7	7	28	true	P-0291500113
2020-04-18	15092233	2020-04-29	2	2	6	true	P-0291500113
2020-04-18	15343952	2020-05-06	22	18	402	true	P-0291500115
2020-04-18	15410849	2020-06-22	3	3	129	true	P-0291500111
2020-04-18	15416092	2020-05-26	6	6	98	true	P-0291500111
2020-04-18	15431986	2020-05-14	6	6	54	true	P-0291500115
2020-04-18	15519926	2020-05-11	9	9	349	true	P-0291500115
2020-04-18	15519926	2020-05-06	13	13	523	true	P-0291500115
2020-04-18	15808622	2020-06-10	10	10	324	true	P-0291500113
2020-04-18	15808622	2020-06-05	2	2	47	true	P-0291500113
2020-04-18	15880950	2020-06-12	5	5	89	true	P-0291500111
2020-04-18	15963625	2020-05-04	7	7	162	true	P-0291500111
2020-04-18	16018733	2020-04-30	10	10	157	true	P-0291500111
2020-04-18	16018733	2020-06-24	25	25	403	true	P-0291500111
2020-04-18	16075571	2020-05-06	9	9	60	true	P-0291500115
2020-04-18	16075571	2020-05-05	10	10	70	true	P-0291500115
2020-04-18	16089695	2020-05-06	162	162	454	true	P-0291500115
2020-04-18	16187687	2020-05-05	6	6	62	true	P-0291500115
2020-04-18	16187687	2020-05-07	6	6	62	true	P-0291500115
2020-04-18	16187687	2020-05-14	7	7	77	true	P-0291500115
2020-04-18	16188573	2020-05-22	2	2	21	true	P-0291500112
2020-04-18	16239251	2020-06-12	5	5	77	true	P-0291500113
2020-04-18	16239251	2020-05-28	14	14	255	true	P-0291500113
2020-04-18	16277400	2020-05-30	2	2	26	true	P-0291500107
2020-04-18	16277400	2020-06-04	10	10	178	true	P-0291500107
2020-04-18	16363786	2020-04-27	5	5	91	true	P-0291500113
2020-04-18	16363786	2020-05-21	12	12	226	true	P-0291500113
2020-04-18	16401974	2020-05-08	24	24	758	true	P-0291500117
2020-04-18	16401974	2020-05-22	32	32	985	true	P-0291500117
2020-04-18	16430058	2020-04-29	20	20	156	true	P-0291500117
2020-04-18	16430058	2020-05-06	3	3	20	true	P-0291500117
2020-04-18	16595101	2020-05-16	17	17	270	true	P-0291500112
2020-04-18	16595101	2020-05-17	8	8	116	true	P-0291500112
2020-04-18	9952426	2020-05-13	19	19	989	true	P-0291500112
2020-04-18	9952426	2020-05-12	13	13	636	true	P-0291500112
2020-04-25	10095232	2020-05-27	3	3	58	true	P-0292200084
2020-04-25	10095232	2020-05-23	13	13	260	true	P-0292200084
2020-04-25	10132892	2020-05-01	2	2	50	true	P-0292200082
2020-04-25	10136626	2020-05-25	3	3	87	true	P-0292200081
2020-04-25	10422793	2020-07-01	9	9	87	true	P-0292200080
2020-04-25	10592438	2020-05-16	108	108	298	true	P-0292200079
2020-04-25	10595489	2020-06-13	6	6	164	true	P-0292200078
2020-04-25	10595489	2020-05-29	6	6	164	true	P-0292200078
2020-04-25	11045096	2020-05-11	6	6	160	true	P-0292200079
2020-04-25	11045096	2020-05-23	11	11	320	true	P-0292200079
2020-04-25	11097836	2020-05-31	3	3	56	true	P-0292200078
2020-04-25	11097836	2020-06-12	10	10	194	true	P-0292200078
2020-04-25	11481389	2020-06-01	3	3	30	true	P-0292200078
2020-04-25	11481389	2020-05-22	16	16	162	true	P-0292200078
2020-04-25	11557472	2020-06-09	24	24	460	true	P-0292200078
2020-04-25	11635178	2020-05-19	24	24	176	true	P-0292200082
2020-04-25	11635178	2020-04-30	14	14	104	true	P-0292200082
2020-04-25	11711100	2020-06-01	10	10	108	true	P-0292200084
2020-04-25	11711636	2020-06-13	10	10	193	true	P-0292200080
2020-04-25	11800905	2020-05-06	15	15	207	true	P-0292200084
2020-04-25	11800905	2020-05-12	34	34	483	true	P-0292200084
2020-04-25	11800905	2020-06-11	39	39	552	true	P-0292200084
2020-04-25	11914966	2020-05-26	12	12	275	true	P-0292200084
2020-04-25	12401265	2020-06-02	264	264	1023	true	P-0292200082
2020-04-25	12401265	2020-06-03	192	192	744	true	P-0292200082
2020-04-25	12407652	2020-06-01	3	3	27	true	P-0292200059
2020-04-25	12407652	2020-05-20	15	15	159	true	P-0292200059
2020-04-25	12561507	2020-06-03	6	6	128	true	P-0292200081
2020-04-25	12561507	2020-05-20	6	6	128	true	P-0292200081
2020-04-25	12564089	2020-05-26	3	3	67	true	P-0292200081
2020-04-25	12569093	2020-06-08	2	2	25	true	P-0292200084
2020-04-25	12572098	2020-05-14	5	5	129	true	P-0292200079
2020-04-25	12572098	2020-05-19	2	2	43	true	P-0292200079
2020-04-25	12572752	2020-06-02	3	3	115	true	P-0292200081
2020-04-25	12572752	2020-06-01	3	3	115	true	P-0292200081
2020-04-25	12918171	2020-05-08	28	28	108	true	P-0292200082
2020-04-25	12956674	2020-05-15	2	2	72	true	P-0292200079
2020-04-25	13594853	2020-05-27	2	2	27	true	P-0292200082
2020-04-25	13693084	2020-05-21	27	27	20	true	P-0292200079
2020-04-25	13944445	2020-06-09	5	5	141	true	P-0292200059
2020-04-25	14099484	2020-05-15	2	2	35	true	P-0292200082
2020-04-25	14113811	2020-06-09	2	2	26	true	P-0292200082
2020-04-25	14113811	2020-06-06	3	3	52	true	P-0292200082
2020-04-25	14262733	2020-06-22	3	3	47	true	P-0292200082
2020-04-25	14411646	2020-05-10	3	3	40	true	P-0292200082
2020-04-25	14523293	2020-06-07	6	6	83	true	P-0292200082
2020-04-25	14548487	2020-06-09	5	5	88	true	P-0292200082
2020-04-25	14693335	2020-06-23	3	3	76	true	P-0292200082
2020-04-25	14789055	2020-05-23	14	14	250	true	P-0292200081
2020-04-25	14802650	2020-05-23	2	2	48	true	P-0292200059
2020-04-25	14820865	2020-06-02	9	9	116	true	P-0292200082
2020-04-25	14901389	2020-06-04	54	54	1353	true	P-0292200079
2020-04-25	14901389	2020-06-04	108	108	2705	true	P-0292200079
2020-04-25	14993287	2020-06-21	6	6	478	true	P-0292200059
2020-04-25	14993287	2020-06-11	3	3	239	true	P-0292200059
2020-04-25	15034737	2020-05-16	2	2	54	true	P-0292200079
2020-04-25	15063964	2020-05-24	81	37	60	true	P-0292200079
2020-04-25	15092233	2020-05-03	5	5	17	true	P-0292200082
2020-04-25	15092233	2020-06-04	7	7	27	true	P-0292200082
2020-04-25	15092233	2020-05-22	5	5	17	true	P-0292200082
2020-04-25	15149291	2020-05-10	108	108	2162	true	P-0292200079
2020-04-25	15343952	2020-05-19	5	5	75	true	P-0292200079
2020-04-25	15519926	2020-05-16	5	5	172	true	P-0292200079
2020-04-25	15519926	2020-05-19	3	3	115	true	P-0292200079
2020-04-25	15808622	2020-06-17	11	11	369	true	P-0292200082
2020-04-25	15880950	2020-05-27	23	23	497	true	P-0292200080
